State Code,County Code,State,County,City,Date Local,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,Median Household Income,AQI Total
4,13,Arizona,Maricopa,Phoenix,2009,19.618947528011205,39.5140056022409,13.796918767507004,37.33473389355742,0.02497357843137255,0.044218487394957984,10.239495798319327,38.483193277310924,1.6244319278711483,2.7403361344537815,8.591736694677872,4.219887955182073,0.5154726988795518,0.9416666666666667,9.096638655462185,9.2703081232493,71799,89.30812324929973
4,13,Arizona,Maricopa,Phoenix,2010,18.29945044242424,38.025757575757574,13.881818181818181,35.904545454545456,0.025740836363636367,0.04467878787878788,10.33939393939394,39.63787878787879,1.3854837068181818,2.5088636363636363,8.581818181818182,3.9075757575757577,0.4334254,0.8465151515151516,9.25909090909091,8.086363636363636,71799,87.53636363636363
4,13,Arizona,Maricopa,Phoenix,2011,19.891170575729067,39.20602069614299,13.747883349012229,37.00282220131703,0.02514961053621825,0.04345437441204139,10.347130761994356,38.491063029162746,1.1180218607714016,2.262182502351834,10.395108184383819,3.3320825515947465,0.4492801091251176,0.8821354656632173,9.177328316086548,8.412041392285984,71799,87.23800917436051
4,13,Arizona,Maricopa,Phoenix,2012,19.94306256627451,40.41960784313726,14.179607843137255,38.13647058823529,0.026627890980392158,0.046639215686274514,10.444705882352942,42.37882352941176,1.251278567843137,2.3611372549019607,11.197254901960784,3.356078431372549,0.4075929670588235,0.8253215686274511,9.55921568627451,7.87460815047022,71799,91.74598069948982
4,13,Arizona,Maricopa,Phoenix,2013,18.130289346839543,36.90275526742302,13.554294975688817,34.84116693679093,0.027367056726094,0.04617504051863857,10.364667747163695,47.283630470016206,1.0081505794165315,2.0663695299837928,10.481361426256077,2.927066450567261,0.4075664311183144,0.7947893030794165,9.342787682333874,7.508914100486224,71799,92.56077795786062
4,13,Arizona,Maricopa,Phoenix,2014,17.99521979577465,36.894366197183096,14.169014084507042,34.8112676056338,0.02671251971830986,0.04579859154929578,10.369014084507043,46.41971830985916,1.2063104387323942,2.1878169014084508,10.845774647887325,3.0408450704225354,0.4823538704225352,0.8743197183098592,9.574647887323943,8.580281690140845,71799,92.85211267605634
4,13,Arizona,Maricopa,Phoenix,2015,14.826575364400307,32.51489686783805,12.600458365164247,30.689075630252102,0.0280655179526356,0.04627501909854851,10.216959511077158,47.51107715813598,0.825148064935065,1.6409472880061116,9.962948815889993,2.223834988540871,0.4214498044308632,0.7719556913674561,8.972498090145148,7.416793893129771,71799,87.84078167005872
4,13,Arizona,Maricopa,Phoenix,2016,20.323912670886077,40.6126582278481,17.0126582278481,37.949367088607595,0.01978553164556962,0.039354430379746834,10.037974683544304,36.54430379746835,0.702633575949367,1.9132911392405063,12.645569620253164,2.3544303797468356,0.6416252215189874,1.140607594936709,9.487341772151899,11.227848101265822,71799,88.0759493670886
4,13,Arizona,Maricopa,Scottsdale,2000,39.31865634972677,85.44808743169399,15.693989071038251,66.45628415300547,0.020647415300546448,0.04098907103825137,9.83879781420765,36.740437158469945,2.285352,3.84344262295082,13.155737704918034,5.931880108991826,0.8540519918032787,1.8568306010928963,11.793715846994536,17.54742547425474,71799,126.67602689472197
4,13,Arizona,Maricopa,Scottsdale,2001,24.036046552311436,46.40632603406326,16.048661800486617,43.93917274939173,0.016099175182481752,0.03280535279805353,9.5669099756691,27.97566909975669,1.7215008357664234,3.422384428223844,12.834549878345499,5.428223844282239,0.7529540437956205,1.6094890510948905,11.386861313868613,15.194174757281553,71799,92.53724045071222
4,13,Arizona,Maricopa,Scottsdale,2002,25.66625475417661,48.30310262529833,16.443914081145586,45.78042959427208,0.01758421479713604,0.035233890214797135,9.763723150357995,29.942720763723152,1.9936900405727924,3.66145584725537,13.381861575178998,5.6682577565632455,0.7564952028639619,1.5964200477326969,12.238663484486873,15.252380952380953,71799,96.64378906693943
4,13,Arizona,Maricopa,Scottsdale,2003,25.027534055762082,46.0817843866171,16.53159851301115,43.553903345724905,0.014902884758364312,0.030468401486988848,10.1635687732342,25.88475836431227,1.6463368550185875,3.6405204460966543,14.068773234200744,5.91449814126394,0.7536312750929368,1.5397769516728623,11.840148698884759,14.762962962962963,71799,90.11612281426407
4,13,Arizona,Maricopa,Scottsdale,2004,21.66914916581633,43.30102040816327,15.729591836734693,40.91581632653061,0.017725329081632653,0.03447959183673469,9.83673469387755,29.977040816326532,1.4412107691326532,2.697448979591837,10.728316326530612,4.204081632653061,0.6426640306122449,1.2387755102040816,10.584183673469388,11.964467005076141,71799,87.06140578058634
4,13,Arizona,Maricopa,Scottsdale,2005,21.81498239702233,41.62282878411911,16.66004962779156,39.28287841191067,0.018542627791563276,0.035151364764267994,9.761786600496277,29.965260545905707,1.5635789962779156,2.5800248138957818,10.471464019851117,4.062034739454094,0.6489297866004963,1.210421836228288,11.295285359801488,11.658415841584159,71799,84.96858953885463
4,13,Arizona,Maricopa,Scottsdale,2006,22.689794347931876,44.10462287104623,16.316301703163017,41.65206812652068,0.019666377128953774,0.03738929440389294,9.778588807785889,31.744525547445257,2.1728385729927004,4.141119221411192,12.006082725060827,6.479318734793187,0.4900461411192214,1.0574209245742092,11.805352798053528,10.04368932038835,71799,89.91960172914746
4,13,Arizona,Maricopa,Scottsdale,2007,19.39794768,39.52,15.705882352941176,37.30117647058824,0.01877628,0.03651294117647059,10.15529411764706,31.263529411764704,1.5547797870588236,2.670352941176471,10.518823529411765,4.110588235294117,0.46978109411764707,0.9545882352941176,10.884705882352941,9.27699530516432,71799,81.95228942281138
4,13,Arizona,Maricopa,Scottsdale,2008,18.022314214111923,39.03406326034063,16.65450121654501,36.82725060827251,0.02048908515815085,0.037868613138686134,10.034063260340632,32.627737226277375,0.9594354476885645,1.9170316301703163,10.927007299270073,2.929440389294404,0.35564288077858885,0.7605839416058394,11.540145985401459,7.160194174757281,71799,79.54462239860156
4,13,Arizona,Maricopa,Scottsdale,2009,17.175488990314772,37.27845036319613,16.50363196125908,35.191283292978206,0.022006317191283292,0.03975060532687652,9.842615012106538,33.9273607748184,0.8039993825665859,1.6929782082324456,9.85230024213075,2.6174334140435835,0.3765296513317191,0.7711864406779662,10.738498789346247,7.468599033816425,71799,79.20467651565663
4,13,Arizona,Maricopa,Scottsdale,2010,16.733495273381294,36.39808153477218,16.67386091127098,34.35251798561151,0.02232971223021583,0.03983932853717026,10.093525179856115,34.17985611510792,1.2607662194244604,2.0685851318944843,9.841726618705035,3.196642685851319,0.395942448441247,0.7553956834532374,10.997601918465227,7.497607655502392,71799,79.22662444207313
4,19,Arizona,Pima,Tucson,2000,17.071617720461095,36.79538904899135,15.645533141210375,34.76657060518732,0.027223118155619598,0.045262247838616716,9.884726224783861,41.3371757925072,2.278271363112392,3.756772334293948,10.384726224783861,6.028818443804035,0.42319283717579254,0.9796829971181555,10.479827089337176,8.314121037463977,56551,90.44668587896254
4,19,Arizona,Pima,Tucson,2001,15.595163871720116,34.457725947521865,15.565597667638484,32.53644314868804,0.026651239067055393,0.04402332361516035,9.670553935860058,38.650145772594755,0.7886530189504374,1.8666180758017492,9.613702623906706,3.0408163265306123,0.36922314139941687,0.855539358600583,10.809037900874635,7.3790087463556855,56551,81.6064139941691
4,19,Arizona,Pima,Tucson,2002,16.624049028011203,36.71148459383753,14.831932773109244,34.64425770308123,0.02776686274509804,0.04571988795518207,9.817927170868348,40.45378151260504,1.0065436134453782,2.6439775910364145,10.485994397759104,4.518207282913165,0.3962664369747899,0.8582633053221288,10.18767507002801,7.364145658263305,56551,86.98039215686275
4,19,Arizona,Pima,Tucson,2003,17.193846538888888,36.49722222222222,14.713888888888889,34.419444444444444,0.026851808333333334,0.043913888888888884,9.669444444444444,38.708333333333336,1.2137370333333333,3.0175,11.375,5.116666666666666,0.45915602916666665,0.8834722222222222,9.426388888888889,8.094444444444445,56551,86.33888888888889
4,19,Arizona,Pima,Tucson,2004,15.31647063114754,33.82786885245902,15.262295081967213,31.90983606557377,0.02577737431693989,0.0416448087431694,9.724043715846994,36.43715846994535,1.1495520013661202,3.184153005464481,11.170765027322405,5.390710382513661,0.3921733101092896,0.766120218579235,9.46448087431694,6.868852459016393,56551,80.60655737704919
4,19,Arizona,Pima,Tucson,2005,14.877823279452054,30.898630136986302,14.608219178082193,29.167123287671235,0.025381279452054796,0.04124383561643836,9.693150684931506,36.52602739726027,0.6981401739726028,2.4504109589041096,10.710958904109589,4.375342465753425,0.373620994520548,0.71,8.995890410958904,6.435616438356164,56551,76.5041095890411
4,19,Arizona,Pima,Tucson,2006,15.754081230136986,31.0986301369863,14.33972602739726,29.389041095890413,0.027124978082191782,0.0436054794520548,9.835616438356164,37.945205479452056,0.6057881506849315,2.0421917808219177,9.734246575342466,3.536986301369863,0.3654219808219178,0.6904109589041096,9.254794520547945,6.249315068493151,56551,77.12054794520549
4,19,Arizona,Pima,Tucson,2007,13.394700139726027,29.15890410958904,13.92054794520548,27.512328767123286,0.02860004109589041,0.04502465753424658,9.821917808219178,39.1945205479452,0.9219563,2.363013698630137,9.717808219178082,4.032876712328767,0.31592479452054795,0.579041095890411,8.64931506849315,5.336986301369863,56551,76.07671232876712
4,19,Arizona,Pima,Tucson,2008,13.41079952197802,29.752747252747252,14.247252747252746,28.07967032967033,0.028811601648351646,0.044631868131868126,9.596153846153847,38.61538461538461,0.8586286978021977,2.2793956043956047,9.603021978021978,3.881868131868132,0.27150744505494506,0.5057692307692307,8.565934065934066,4.579670329670329,56551,75.1565934065934
4,19,Arizona,Pima,Tucson,2009,12.328058309589041,27.649315068493152,13.654794520547945,26.112328767123287,0.028101893150684933,0.04255890410958904,10.005479452054795,36.224657534246575,0.5095263273972603,1.1276712328767124,7.341095890410959,1.5424657534246575,0.26805811506849314,0.47136986301369865,8.065753424657535,4.30958904109589,56551,68.1890410958904
4,19,Arizona,Pima,Tucson,2010,12.094548089912282,27.022368421052633,14.18859649122807,25.289473684210527,0.027772875000000002,0.04303947368421053,9.855263157894736,36.83991228070175,0.45944379495614035,1.2292763157894735,10.202850877192983,1.7587719298245614,0.2523031567982456,0.4550438596491228,8.24671052631579,4.18859649122807,56551,68.07675438596492
4,19,Arizona,Pima,Tucson,2011,11.778930247222222,25.56083333333333,12.583333333333334,23.655555555555555,0.02926875,0.04491111111111111,10.097222222222221,38.97222222222222,0.2708567083333333,1.0611111111111111,11.075,1.1444444444444444,0.18714211388888888,0.33166666666666667,6.85,2.9916666666666667,56551,66.76388888888889
4,19,Arizona,Pima,Tucson,2012,13.389797627062707,28.18844884488449,14.950495049504951,26.14851485148515,0.026270125412541253,0.042105610561056106,10.485148514851485,36.15181518151815,0.20128070627062705,0.571947194719472,12.095709570957096,0.36303630363036304,0.20585149669966998,0.36567656765676565,7.318481848184819,3.3795379537953796,56551,66.04290429042905
4,19,Arizona,Pima,Tucson,2013,10.998651073972603,23.926575342465757,12.465753424657533,22.136986301369863,0.02899637534246575,0.044246575342465747,10.202739726027398,38.21095890410959,0.22313331643835618,0.8775342465753425,10.558904109589042,0.9013698630136986,0.17437716301369863,0.3132876712328767,6.061643835616438,2.813698630136986,56551,64.06301369863013
4,19,Arizona,Pima,Tucson,2014,11.346416784313725,24.22245989304813,13.490196078431373,22.40106951871658,0.02617052584670232,0.04223172905525847,10.254901960784315,40.50445632798574,0.20839412121212122,0.7664884135472371,10.590017825311943,0.6476868327402135,0.21014848395721925,0.35225401069518714,6.89572192513369,3.2531194295900177,56551,66.80633210903255
4,19,Arizona,Pima,Tucson,2015,8.858529060941828,19.71218836565097,13.626038781163436,18.1191135734072,0.028285869806094186,0.04222714681440443,10.14404432132964,40.1606648199446,0.14918063434903045,0.6113573407202215,10.117728531855956,0.5734072022160664,0.23633941551246537,0.35871606648199444,7.991689750692521,3.4293628808864267,56551,62.282548476454295
4,19,Arizona,Pima,Tucson,2016,11.893561,24.23076923076923,13.714285714285714,22.45054945054945,0.024179032967032967,0.04105494505494506,10.307692307692308,38.08791208791209,0.1296656043956044,0.32967032967032966,10.571428571428571,0.04395604395604396,0.3178118076923077,0.474434065934066,7.675824175824176,4.802197802197802,56551,65.38461538461539
5,119,Arkansas,Pulaski,North Little Rock,2007,10.781744733516485,24.29945054945055,12.151098901098901,22.88736263736264,0.024740642857142857,0.038972527472527475,10.07967032967033,34.94505494505494,3.1604945961538466,4.190659340659341,8.655219780219781,6.447802197802198,0.5890610879120879,0.8078296703296703,8.116758241758241,8.39010989010989,56171,72.67032967032968
5,119,Arkansas,Pulaski,North Little Rock,2008,8.991394928961748,21.046448087431695,12.866120218579235,19.838797814207652,0.02488974043715847,0.0375327868852459,10.245901639344263,32.35792349726776,1.7602098210382513,2.8520491803278687,8.575136612021858,4.527322404371585,0.44343504234972675,0.6132513661202186,7.930327868852459,6.459016393442623,56171,63.18306010928963
5,119,Arkansas,Pulaski,North Little Rock,2009,9.146337060273973,20.01095890410959,12.526027397260274,18.84931506849315,0.024487189041095894,0.03648493150684932,10.175342465753424,31.69041095890411,1.7323654520547946,2.807808219178082,6.758904109589041,4.463013698630137,0.42328531232876715,0.5865753424657534,7.282191780821917,6.2465753424657535,56171,61.249315068493146
5,119,Arkansas,Pulaski,North Little Rock,2010,10.0047488375,23.13888888888889,12.711805555555555,21.80902777777778,0.02764992013888889,0.04133680555555556,9.9875,36.015277777777776,1.292494325347222,2.1684027777777777,8.862152777777778,3.011111111111111,0.4546337597222222,0.6059722222222222,7.896527777777778,6.486111111111111,56171,67.32152777777777
5,119,Arkansas,Pulaski,North Little Rock,2011,9.982133810958905,22.78739726027397,12.183561643835617,21.115068493150684,0.02746128219178082,0.04041369863013698,10.04931506849315,35.701369863013696,1.3655325356164383,2.326301369863014,10.308219178082192,2.9863013698630136,0.4471267246575343,0.585663698630137,8.219178082191782,6.178082191780822,56171,65.98082191780821
5,119,Arkansas,Pulaski,North Little Rock,2012,10.568827552289815,25.638755980861244,12.638414217361586,23.766233766233768,0.027883923444976075,0.04099931647300068,10.042378673957622,36.48462064251538,1.304615005468216,2.2147641831852356,11.016404647983595,2.784688995215311,0.4673621572112099,0.6052064251537936,7.94395078605605,6.459644322845417,56171,69.49518772680987
5,119,Arkansas,Pulaski,North Little Rock,2013,9.791679257534247,23.782739726027398,11.553424657534247,22.013698630136986,0.02557740821917808,0.03744931506849315,10.142465753424657,35.676712328767124,1.2992415363013698,2.0455479452054797,10.513013698630138,2.4315068493150687,0.3844125212328767,0.5063280821917808,8.027397260273972,5.428767123287671,56171,65.55068493150685
5,119,Arkansas,Pulaski,North Little Rock,2014,8.862050756164383,21.683013698630138,11.652054794520549,20.041095890410958,0.023851506849315068,0.03544931506849315,9.915068493150685,33.37260273972603,1.1416358157534248,1.9814383561643836,10.708219178082192,2.326027397260274,0.3469920643835616,0.45052945205479455,7.53013698630137,4.778082191780822,56171,60.51780821917808
5,119,Arkansas,Pulaski,North Little Rock,2015,8.61283287087912,21.063736263736264,11.475274725274724,19.423076923076923,0.024334931318681318,0.03575274725274725,10.054945054945055,33.456043956043956,1.1102464903846154,2.03021978021978,11.01510989010989,2.3653846153846154,0.3060225576923077,0.41097390109890114,8.651098901098901,4.25,56171,59.49450549450549
5,119,Arkansas,Pulaski,North Little Rock,2016,8.66111279120879,21.88901098901099,11.725274725274724,20.274725274725274,0.026009593406593406,0.035395604395604394,10.131868131868131,32.824175824175825,0.663799510989011,1.0769230769230769,10.68131868131868,0.8241758241758241,0.32207300549450546,0.45124725274725275,8.324175824175825,4.637362637362638,56171,58.56043956043956
6,1,California,Alameda,Berkeley,2007,20.429033208333333,32.875,14.208333333333334,30.958333333333332,0.011882333333333333,0.021041666666666667,13.083333333333334,17.833333333333332,1.2527760833333332,3.279166666666667,11.416666666666666,5.416666666666667,0.4381321458333333,0.99375,12.916666666666666,9.166666666666666,113518,63.37499999999999
6,1,California,Alameda,Berkeley,2008,14.285866988950275,25.1878453038674,10.129834254143647,23.704419889502763,0.018126801104972376,0.026074585635359117,10.903314917127071,22.096685082872927,0.8784872044198895,2.2638121546961325,9.78867403314917,3.701657458563536,0.2702733549723757,0.5581491712707183,8.76657458563536,4.969613259668508,113518,54.47237569060774
6,1,California,Alameda,Berkeley,2009,12.862969158904109,23.28767123287671,11.06027397260274,21.945205479452056,0.017597265753424657,0.024739726027397258,10.786301369863013,20.964383561643835,0.9292672643835617,2.1199999999999997,9.191780821917808,3.4438356164383563,0.3317063164383562,0.6001369863013699,8.923287671232877,5.671232876712328,113518,52.02465753424658
6,1,California,Alameda,Berkeley,2010,12.852812118131869,23.31978021978022,10.884615384615385,21.854395604395606,0.018803722527472526,0.026071428571428572,10.93956043956044,22.107142857142858,0.7984879120879121,1.686263736263736,10.19368131868132,2.4642857142857144,0.31462558104395605,0.5553571428571429,9.012362637362637,5.137362637362638,113518,51.56318681318682
6,1,California,Alameda,Oakland,2001,23.797468272727272,38.31818181818182,15.545454545454545,36.22727272727273,0.009082136363636363,0.018590909090909092,10.0,15.772727272727273,1.6033144318181818,3.752272727272727,11.954545454545455,6.409090909090909,0.7024966136363636,2.0454545454545454,11.181818181818182,17.227272727272727,113518,75.63636363636363
6,1,California,Alameda,Oakland,2002,18.908918584415584,32.096681096681095,12.378066378066379,30.32034632034632,0.018662314574314574,0.028621933621933625,10.0,24.243867243867243,1.6014246868686868,3.597835497835498,9.992784992784992,5.838383838383838,0.6956441933621934,1.4331890331890333,9.694083694083695,13.26801152737752,113518,73.67060892997492
6,1,California,Alameda,Oakland,2003,18.42820825210084,32.705882352941174,12.705882352941176,30.89075630252101,0.019510109243697477,0.029747899159663867,10.504201680672269,25.218487394957982,2.5829061512605045,4.997478991596639,10.77310924369748,7.932773109243698,0.7338418319327732,1.7794117647058822,9.840336134453782,15.521008403361344,113518,79.56302521008404
6,1,California,Alameda,Oakland,2010,17.988202210526318,31.152631578947368,14.736842105263158,28.894736842105264,0.014316105263157896,0.022789473684210526,11.368421052631579,19.42105263157895,0.9911024736842107,1.831578947368421,11.236842105263158,2.1052631578947367,0.30141813157894737,0.7052631578947368,12.131578947368421,6.2631578947368425,113518,56.684210526315795
6,1,California,Alameda,Oakland,2011,15.737148682191782,26.79534246575342,11.205479452054794,24.81917808219178,0.017591668493150685,0.025136986301369867,10.210958904109589,21.28767123287671,1.0543877369863013,2.294246575342466,11.965753424657533,3.063013698630137,0.37605338493150686,0.6728767123287671,6.997260273972603,6.427397260273972,113518,55.5972602739726
6,1,California,Alameda,Oakland,2012,14.879765326760563,25.77887323943662,11.591549295774648,23.867605633802818,0.01926951267605634,0.026788732394366195,10.214084507042253,22.71267605633803,0.7067528267605634,2.0701408450704224,11.995774647887323,2.9661971830985916,0.47500202535211267,0.7184507042253522,6.936619718309859,7.343661971830986,113518,56.89014084507043
6,1,California,Alameda,Oakland,2013,16.772931173076923,27.16016483516483,11.706043956043956,25.1510989010989,0.01747141208791209,0.02482142857142857,10.29945054945055,21.02747252747253,0.5037992376373627,1.790521978021978,12.45054945054945,2.491758241758242,0.5155763090659341,0.811401098901099,6.84065934065934,8.043956043956044,113518,56.714285714285715
6,1,California,Alameda,Oakland,2014,14.286363873972602,24.956712328767125,12.142465753424657,23.06027397260274,0.020135824657534246,0.0276986301369863,10.145205479452056,25.654794520547945,0.4894526671232877,1.5516438356164384,11.294520547945206,2.1013698630136988,0.5100146082191781,0.7694520547945206,6.575342465753424,7.8493150684931505,113518,58.66575342465754
6,1,California,Alameda,Oakland,2015,13.987552335164834,24.56098901098901,11.219780219780219,22.75824175824176,0.01967831043956044,0.027266483516483517,10.241758241758241,25.304945054945055,0.7515272225274725,1.7707417582417582,11.388736263736265,2.28021978021978,0.5269873131868132,0.8328296703296703,6.846153846153846,8.285714285714286,113518,58.629120879120876
6,1,California,Alameda,Oakland,2016,14.343573461538462,26.837606837606838,12.307692307692308,24.82051282051282,0.020602974358974357,0.029153846153846155,10.846153846153847,27.00854700854701,0.9337269658119658,1.880769230769231,10.88888888888889,2.2564102564102564,0.5321435598290598,0.8252136752136752,7.316239316239316,8.2991452991453,113518,62.38461538461538
6,13,California,Contra Costa,Bethel Island,2000,9.920125672316384,17.88135593220339,12.014124293785311,16.824858757062145,0.023543793785310733,0.03650847457627118,10.166666666666666,32.355932203389834,1.5894986935028248,3.094774011299435,10.464689265536723,4.932203389830509,0.3818127740112994,0.5450564971751413,6.596045197740113,5.548022598870056,106484,59.66101694915254
6,13,California,Contra Costa,Bethel Island,2001,9.85198369529086,17.79224376731302,11.92797783933518,16.75623268698061,0.0250362216066482,0.03881994459833795,10.35180055401662,34.745152354570635,2.111334907202216,4.089889196675901,10.178670360110804,6.620498614958449,0.37023033795013854,0.5196675900277008,7.096952908587258,5.465373961218837,106484,63.58725761772853
6,13,California,Contra Costa,Bethel Island,2002,9.949391256198346,18.011019283746556,11.997245179063361,16.925619834710744,0.025151575757575758,0.03875757575757576,10.341597796143251,34.81267217630854,2.484429473829201,4.510192837465564,11.02892561983471,7.2809917355371905,0.3464172947658402,0.49504132231404957,6.643250688705234,5.0523415977961434,106484,64.07162534435261
6,13,California,Contra Costa,Bethel Island,2003,8.714637909589042,16.52054794520548,11.515068493150684,15.520547945205479,0.024157054794520547,0.037408219178082194,10.213698630136987,33.13972602739726,2.1464750506849315,4.011095890410958,11.23013698630137,6.3780821917808215,0.33662614794520546,0.4632876712328767,6.619178082191781,4.813698630136987,106484,59.85205479452054
6,13,California,Contra Costa,Bethel Island,2004,7.898263696721312,14.901639344262295,10.882513661202186,14.008196721311476,0.022406193989071035,0.03437704918032787,9.994535519125684,29.81967213114754,1.5954272568306012,3.1635245901639344,10.191256830601093,5.049180327868853,0.300474618852459,0.4083333333333333,6.084699453551913,4.112021857923497,106484,52.98907103825137
6,13,California,Contra Costa,Bethel Island,2005,7.381274591780822,14.03013698630137,11.997260273972604,13.191780821917808,0.022292276712328765,0.03499178082191781,10.367123287671232,30.183561643835617,2.0011235684931505,3.6635616438356164,10.338356164383562,5.821917808219178,0.2727450712328767,0.3726027397260274,5.968493150684932,3.7315068493150685,106484,52.92876712328767
6,13,California,Contra Costa,Bethel Island,2006,7.870983265753424,15.027397260273972,12.117808219178082,14.128767123287671,0.025572079452054797,0.03894246575342466,10.482191780821918,35.14520547945205,2.122689520547945,3.8445205479452054,10.821917808219178,6.136986301369863,0.3151509561643836,0.4132876712328767,6.16986301369863,4.3342465753424655,106484,59.74520547945205
