State Code,County Code,State_x,County_x,City,Date Local,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,Median Household Income,AQI Total,State_y,County_y,Total Pop,Total Male %,Total Female %,White Alone (M) %,White Alone (F) %,Black Alone (M) %,Black Alone (F) %,Am Indian+AK Native Alone (M) %,Am Indian+AK Native Alone (F) %,Asian Alone (M) %,Asian Alone (F) %,Nat. HI and PI (M) %,Nat. HI and PI (F) %,TOM_MALE
6,83,California,Santa Barbara,Lompoc,2011,4.377795108910891,10.565770862800566,8.823196605374823,10.038189533239038,0.0263303804809052,0.0341753889674681,10.51909476661952,28.991513437057996,0.9668126202263084,1.4323903818953323,4.565063649222065,2.3465346534653464,0.2555463649222065,0.3683168316831683,5.284299858557285,3.5480225988700567,86136.0,44.924260222632434,California,Santa Barbara County,2685600,0.5026169198689306,0.4973830801310694,0.42767798629728926,0.4233847184986595,0.013659517426273459,0.01052502234137623,0.011416443252904378,0.010784927018170985,0.02839142091152815,0.031373994638069704,0.0015192135835567471,0.0012548406315162348,0.019952338397378613
6,83,California,Santa Barbara,Lompoc,2012,3.2101549320388347,8.9625520110957,8.396671289875174,8.51872399445215,0.0296960915395284,0.037755894590846,10.145631067961164,31.98474341192788,1.0770704133148403,1.352981969486824,4.023578363384189,1.9833795013850413,0.1885241386962552,0.2844660194174757,5.357836338418863,2.558945908460472,86136.0,45.04579281622554,California,Santa Barbara County,2685600,0.5026169198689306,0.4973830801310694,0.42767798629728926,0.4233847184986595,0.013659517426273459,0.01052502234137623,0.011416443252904378,0.010784927018170985,0.02839142091152815,0.031373994638069704,0.0015192135835567471,0.0012548406315162348,0.019952338397378613
6,83,California,Santa Barbara,Lompoc,2013,3.597559065753425,9.476712328767125,8.145205479452056,9.013698630136986,0.0286223863013698,0.0370383561643835,10.389041095890413,34.42739726027397,1.2329022424657534,1.675068493150685,4.3342465753424655,2.772602739726028,0.2292343821917808,0.332054794520548,4.747945205479452,3.054794520547945,86136.0,49.268493150684925,California,Santa Barbara County,2685600,0.5026169198689306,0.4973830801310694,0.42767798629728926,0.4233847184986595,0.013659517426273459,0.01052502234137623,0.011416443252904378,0.010784927018170985,0.02839142091152815,0.031373994638069704,0.0015192135835567471,0.0012548406315162348,0.019952338397378613
6,83,California,Santa Barbara,Lompoc,2014,3.403692224657534,9.468493150684932,7.986301369863014,8.98904109589041,0.0278443917808219,0.0362876712328767,10.087671232876712,34.07123287671233,0.8741003219178083,1.271917808219178,4.084931506849316,2.0,0.2322245219178082,0.3313698630136986,4.502739726027397,3.063013698630137,86136.0,48.12328767123287,California,Santa Barbara County,2685600,0.5026169198689306,0.4973830801310694,0.42767798629728926,0.4233847184986595,0.013659517426273459,0.01052502234137623,0.011416443252904378,0.010784927018170985,0.02839142091152815,0.031373994638069704,0.0015192135835567471,0.0012548406315162348,0.019952338397378613
6,83,California,Santa Barbara,Lompoc,2015,3.989438849315068,9.761643835616438,8.287671232876713,9.284931506849317,0.0263164821917808,0.0355260273972602,10.013698630136986,32.942465753424656,0.2541336,0.5473972602739726,4.195890410958904,0.7178082191780822,0.3065187465753425,0.4075342465753425,5.739726027397261,4.145205479452055,86136.0,47.09041095890411,California,Santa Barbara County,2685600,0.5026169198689306,0.4973830801310694,0.42767798629728926,0.4233847184986595,0.013659517426273459,0.01052502234137623,0.011416443252904378,0.010784927018170985,0.02839142091152815,0.031373994638069704,0.0015192135835567471,0.0012548406315162348,0.019952338397378613
6,83,California,Santa Barbara,Lompoc,2016,5.573652666666666,14.35,10.316666666666666,13.483333333333333,0.0239977666666666,0.0358,10.766666666666667,33.06666666666667,0.2609646666666667,0.6683333333333333,4.383333333333334,0.8833333333333333,0.0905970083333333,0.2325,6.425,1.6833333333333331,86136.0,49.11666666666667,California,Santa Barbara County,2685600,0.5026169198689306,0.4973830801310694,0.42767798629728926,0.4233847184986595,0.013659517426273459,0.01052502234137623,0.011416443252904378,0.010784927018170985,0.02839142091152815,0.031373994638069704,0.0015192135835567471,0.0012548406315162348,0.019952338397378613
6,83,California,Santa Barbara,Vandenberg Air Force Base,2000,0.576160138121547,2.234806629834254,6.290055248618785,2.1878453038674035,0.0350734585635359,0.040024861878453,9.980662983425416,34.04419889502763,0.149553682320442,0.4476519337016575,5.49171270718232,0.643646408839779,0.1176359516574585,0.173756906077348,4.824585635359116,1.6298342541436464,86136.0,38.505524861878456,California,Santa Barbara County,2685600,0.5026169198689306,0.4973830801310694,0.42767798629728926,0.4233847184986595,0.013659517426273459,0.01052502234137623,0.011416443252904378,0.010784927018170985,0.02839142091152815,0.031373994638069704,0.0015192135835567471,0.0012548406315162348,0.019952338397378613
6,83,California,Santa Barbara,Vandenberg Air Force Base,2001,0.4298014110032362,1.964401294498382,5.893203883495145,1.9255663430420715,0.0348390776699029,0.0399902912621359,10.0,34.067961165048544,0.0956455744336569,0.3344660194174757,4.932038834951456,0.4530744336569579,0.1757931957928802,0.2113268608414239,3.3042071197411005,2.058252427184466,86136.0,38.50485436893204,California,Santa Barbara County,2685600,0.5026169198689306,0.4973830801310694,0.42767798629728926,0.4233847184986595,0.013659517426273459,0.01052502234137623,0.011416443252904378,0.010784927018170985,0.02839142091152815,0.031373994638069704,0.0015192135835567471,0.0012548406315162348,0.019952338397378613
6,83,California,Santa Barbara,Vandenberg Air Force Base,2002,0.745071493150685,2.4657534246575343,8.375342465753425,2.4438356164383563,0.0383152493150684,0.0434246575342465,10.257534246575345,37.04383561643836,0.25302,0.616986301369863,6.2753424657534245,0.8383561643835616,0.133920298630137,0.1813698630136986,4.361643835616438,1.736986301369863,86136.0,42.06301369863014,California,Santa Barbara County,2685600,0.5026169198689306,0.4973830801310694,0.42767798629728926,0.4233847184986595,0.013659517426273459,0.01052502234137623,0.011416443252904378,0.010784927018170985,0.02839142091152815,0.031373994638069704,0.0015192135835567471,0.0012548406315162348,0.019952338397378613
6,83,California,Santa Barbara,Vandenberg Air Force Base,2003,1.222332,3.0821917808219177,8.07123287671233,3.032876712328767,0.0395769178082191,0.0448602739726027,10.564383561643837,38.87671232876713,0.4298095493150685,0.8747945205479453,6.817808219178082,1.1835616438356165,0.0985968630136986,0.1382191780821917,3.841095890410959,1.3068493150684932,86136.0,44.400000000000006,California,Santa Barbara County,2685600,0.5026169198689306,0.4973830801310694,0.42767798629728926,0.4233847184986595,0.013659517426273459,0.01052502234137623,0.011416443252904378,0.010784927018170985,0.02839142091152815,0.031373994638069704,0.0015192135835567471,0.0012548406315162348,0.019952338397378613
